painting,paintingLabel,artist,artistLabel,image,creationDate,artistBirthDate,artistDeathDate,movement,movementLabel
http://www.wikidata.org/entity/Q742801,Ritratto di giovane,http://www.wikidata.org/entity/Q5669,Sandro Botticelli,http://commons.wikimedia.org/wiki/Special:FilePath/YoungManBotticelli.jpg,1470-01-01T00:00:00Z,1445-01-01T00:00:00Z,1510-05-27T00:00:00Z,http://www.wikidata.org/entity/Q1472236,Primo Rinascimento
http://www.wikidata.org/entity/Q775407,Il balcone,http://www.wikidata.org/entity/Q40599,Édouard Manet,http://commons.wikimedia.org/wiki/Special:FilePath/Edouard%20Manet%20-%20The%20Balcony%20-%20Google%20Art%20Project.jpg,1868-01-01T00:00:00Z,1832-01-23T00:00:00Z,1883-04-30T00:00:00Z,,
http://www.wikidata.org/entity/Q766011,L'insegna di Gersaint,http://www.wikidata.org/entity/Q183221,Antoine Watteau,http://commons.wikimedia.org/wiki/Special:FilePath/Gersaint.jpg,1720-01-01T00:00:00Z,1684-10-10T00:00:00Z,1721-07-18T00:00:00Z,http://www.wikidata.org/entity/Q122960,rococò
http://www.wikidata.org/entity/Q838074,Madonna alla fontana,http://www.wikidata.org/entity/Q102272,Jan van Eyck,http://commons.wikimedia.org/wiki/Special:FilePath/Madonna%20bij%20de%20fontein%2C%20Jan%20van%20Eyck%2C%201439%2C%20Koninklijk%20Museum%20voor%20Schone%20Kunsten%20Antwerpen%2C%20411.jpg,1439-01-01T00:00:00Z,1390-01-01T00:00:00Z,1441-07-18T00:00:00Z,http://www.wikidata.org/entity/Q443153,primitivi fiamminghi
http://www.wikidata.org/entity/Q837829,Madonna di Ince Hall,http://www.wikidata.org/entity/Q102272,Jan van Eyck,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20van%20Eyck%20075.jpg,1433-01-01T00:00:00Z,1390-01-01T00:00:00Z,1441-07-18T00:00:00Z,http://www.wikidata.org/entity/Q443153,primitivi fiamminghi
http://www.wikidata.org/entity/Q763795,Allegoria,http://www.wikidata.org/entity/Q64881,Ridolfo del Ghirlandaio,http://commons.wikimedia.org/wiki/Special:FilePath/Filippino%2C%20Allegoria.jpg,1490-01-01T00:00:00Z,1483-02-23T00:00:00Z,1561-06-16T00:00:00Z,,
http://www.wikidata.org/entity/Q763795,Allegoria,http://www.wikidata.org/entity/Q64881,Ridolfo del Ghirlandaio,http://commons.wikimedia.org/wiki/Special:FilePath/Filippino%2C%20Allegoria.jpg,1490-01-01T00:00:00Z,1483-02-23T00:00:00Z,1561-01-06T00:00:00Z,,
http://www.wikidata.org/entity/Q763795,Allegoria,http://www.wikidata.org/entity/Q64881,Ridolfo del Ghirlandaio,http://commons.wikimedia.org/wiki/Special:FilePath/Filippino%2C%20Allegoria.jpg,1490-01-01T00:00:00Z,1483-02-04T00:00:00Z,1561-06-16T00:00:00Z,,
http://www.wikidata.org/entity/Q763795,Allegoria,http://www.wikidata.org/entity/Q64881,Ridolfo del Ghirlandaio,http://commons.wikimedia.org/wiki/Special:FilePath/Filippino%2C%20Allegoria.jpg,1490-01-01T00:00:00Z,1483-02-04T00:00:00Z,1561-01-06T00:00:00Z,,
http://www.wikidata.org/entity/Q729197,Annunciazione Bartolini Salimbeni,http://www.wikidata.org/entity/Q155376,Lorenzo Monaco,http://commons.wikimedia.org/wiki/Special:FilePath/Cappella%20bartolini%20salimbeni%2C%20annunciazione%20di%20lorenzo%20monaco%2001.JPG,1420-01-01T00:00:00Z,1370-01-01T00:00:00Z,1425-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q732821,Ritratto di Luca Pacioli,http://www.wikidata.org/entity/Q927350,Jacopo de' Barbari,http://commons.wikimedia.org/wiki/Special:FilePath/Jacopo%20de%27%20Barbari%20%28attributed%20to%29%20Portrait%20of%20Luca%20Pacioli%20%281445%201517%29%20with%20a%20student%20%28Guidobaldo%20da%20Montefeltro%29%20%282%29.jpg,1497-01-01T00:00:00Z,1460-01-01T00:00:00Z,1516-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q735326,"Compianto sul Cristo morto con i santi Girolamo, Paolo e Pietro",http://www.wikidata.org/entity/Q5669,Sandro Botticelli,http://commons.wikimedia.org/wiki/Special:FilePath/Piet%C3%A0%20Botticelli%20%28Monaco%29.jpg,1490-01-01T00:00:00Z,1445-01-01T00:00:00Z,1510-05-27T00:00:00Z,http://www.wikidata.org/entity/Q1472236,Primo Rinascimento
http://www.wikidata.org/entity/Q743643,San Giuseppe falegname,http://www.wikidata.org/entity/Q203371,Georges de La Tour,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Joseph%20Charpentier.jpg,1642-01-01T00:00:00Z,1593-03-13T00:00:00Z,1652-01-30T00:00:00Z,,
http://www.wikidata.org/entity/Q846213,Avvampante giugno,http://www.wikidata.org/entity/Q160252,Frederic Leighton,http://commons.wikimedia.org/wiki/Special:FilePath/Flaming%20June%2C%20by%20Frederic%20Lord%20Leighton%20%281830-1896%29.jpg,1895-01-01T00:00:00Z,1830-12-03T00:00:00Z,1896-01-25T00:00:00Z,http://www.wikidata.org/entity/Q184814,preraffaelliti
http://www.wikidata.org/entity/Q745415,La tomba di Hutten,http://www.wikidata.org/entity/Q104884,Caspar David Friedrich,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar%20David%20Friedrich%20-%20Huttens%20Grab.jpg,1823-01-01T00:00:00Z,1774-09-05T00:00:00Z,1840-05-07T00:00:00Z,,
http://www.wikidata.org/entity/Q783051,Ritratto di Ambroise Vollard,http://www.wikidata.org/entity/Q39931,Pierre-Auguste Renoir,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Auguste%20Renoir%20-%20Ambroise%20Vollard.jpg,1908-01-01T00:00:00Z,1841-02-25T00:00:00Z,1919-12-03T00:00:00Z,,
http://www.wikidata.org/entity/Q745098,Riposo durante la fuga in Egitto,http://www.wikidata.org/entity/Q42207,Caravaggio,http://commons.wikimedia.org/wiki/Special:FilePath/Rest%20on%20the%20Flight%20into%20Egypt-Caravaggio%20%28c.1597%29.jpg,1597-01-01T00:00:00Z,1571-09-29T00:00:00Z,1610-07-18T00:00:00Z,http://www.wikidata.org/entity/Q37853,barocco
http://www.wikidata.org/entity/Q829572,La donna col vestito verde,http://www.wikidata.org/entity/Q296,Claude Monet,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Monet%20-%20Camille.JPG,1866-01-01T00:00:00Z,1840-11-14T00:00:00Z,1926-12-05T00:00:00Z,http://www.wikidata.org/entity/Q10857409,realismo
http://www.wikidata.org/entity/Q736446,Donna in nero,http://www.wikidata.org/entity/Q39931,Pierre-Auguste Renoir,http://commons.wikimedia.org/wiki/Special:FilePath/Renoir%2C%20Pierre-Auguste%20-%20Woman%20in%20Black.jpg,1876-01-01T00:00:00Z,1841-02-25T00:00:00Z,1919-12-03T00:00:00Z,http://www.wikidata.org/entity/Q40415,impressionismo
http://www.wikidata.org/entity/Q794077,Amor sacro e Amor profano,http://www.wikidata.org/entity/Q47551,Tiziano Vecellio,http://commons.wikimedia.org/wiki/Special:FilePath/Tiziano%20-%20Amor%20Sacro%20y%20Amor%20Profano%20%28Galer%C3%ADa%20Borghese%2C%20Roma%2C%201514%29.jpg,1514-01-01T00:00:00Z,1490-01-01T00:00:00Z,1576-09-06T00:00:00Z,http://www.wikidata.org/entity/Q1474884,Alto Rinascimento
http://www.wikidata.org/entity/Q780930,Mercurio e Argo,http://www.wikidata.org/entity/Q297,Diego Velázquez,http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A1bula%20de%20Mercurio%20y%20Argos%2C%20by%20Diego%20Vel%C3%A1zquez.jpg,1659-01-01T00:00:00Z,1599-06-06T00:00:00Z,1660-08-06T00:00:00Z,http://www.wikidata.org/entity/Q808561,pittura barocca
http://www.wikidata.org/entity/Q843044,Ritratto del dottor Gachet,http://www.wikidata.org/entity/Q5582,Vincent van Gogh,http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20-%20Dr%20Paul%20Gachet%20-%20Google%20Art%20Project.jpg,1890-06-01T00:00:00Z,1853-03-30T00:00:00Z,1890-07-29T00:00:00Z,http://www.wikidata.org/entity/Q40415,impressionismo
http://www.wikidata.org/entity/Q735326,"Compianto sul Cristo morto con i santi Girolamo, Paolo e Pietro",http://www.wikidata.org/entity/Q5669,Sandro Botticelli,http://commons.wikimedia.org/wiki/Special:FilePath/Piet%C3%A0%20Botticelli%20%28Monaco%29.jpg,1490-01-01T00:00:00Z,1445-01-01T00:00:00Z,1510-05-27T00:00:00Z,http://www.wikidata.org/entity/Q3357314,scuola fiorentina
http://www.wikidata.org/entity/Q832831,Caspar David Friedrich in his Studio (1812),http://www.wikidata.org/entity/Q215590,Georg Friedrich Kersting,http://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Friedrich%20Kersting%20-%20Caspar%20David%20Friedrich%20in%20seinem%20Atelier%20%28um%201812%29.jpg,1812-01-01T00:00:00Z,1785-12-01T00:00:00Z,1847-07-01T00:00:00Z,,
http://www.wikidata.org/entity/Q832831,Caspar David Friedrich in his Studio (1812),http://www.wikidata.org/entity/Q215590,Georg Friedrich Kersting,http://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Friedrich%20Kersting%20002.jpg,1812-01-01T00:00:00Z,1785-12-01T00:00:00Z,1847-07-01T00:00:00Z,,
http://www.wikidata.org/entity/Q832831,Caspar David Friedrich in his Studio (1812),http://www.wikidata.org/entity/Q215590,Georg Friedrich Kersting,http://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Friedrich%20Kersting%20-%20Caspar%20David%20Friedrich%20in%20seinem%20Atelier%20%28um%201812%29.jpg,1812-01-01T00:00:00Z,1785-10-31T00:00:00Z,1847-07-01T00:00:00Z,,
http://www.wikidata.org/entity/Q832831,Caspar David Friedrich in his Studio (1812),http://www.wikidata.org/entity/Q215590,Georg Friedrich Kersting,http://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Friedrich%20Kersting%20002.jpg,1812-01-01T00:00:00Z,1785-10-31T00:00:00Z,1847-07-01T00:00:00Z,,
http://www.wikidata.org/entity/Q832831,Caspar David Friedrich in his Studio (1812),http://www.wikidata.org/entity/Q215590,Georg Friedrich Kersting,http://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Friedrich%20Kersting%20-%20Caspar%20David%20Friedrich%20in%20seinem%20Atelier%20%28um%201812%29.jpg,1812-01-01T00:00:00Z,1785-10-22T00:00:00Z,1847-07-01T00:00:00Z,,
http://www.wikidata.org/entity/Q832831,Caspar David Friedrich in his Studio (1812),http://www.wikidata.org/entity/Q215590,Georg Friedrich Kersting,http://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Friedrich%20Kersting%20002.jpg,1812-01-01T00:00:00Z,1785-10-22T00:00:00Z,1847-07-01T00:00:00Z,,
http://www.wikidata.org/entity/Q860925,Bildnis Friedrich von Boxberg,http://www.wikidata.org/entity/Q187690,Ferdinand von Rayski,http://commons.wikimedia.org/wiki/Special:FilePath/Von%20Rayski%20Friedrich%20von%20Boxberg%201861.jpg,1861-01-01T00:00:00Z,1806-10-23T00:00:00Z,1890-10-23T00:00:00Z,,
http://www.wikidata.org/entity/Q838074,Madonna alla fontana,http://www.wikidata.org/entity/Q102272,Jan van Eyck,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20van%20Eyck%20-%20Madonna%20bij%20de%20fontein%20-%20411%20-%20Royal%20Museum%20of%20Fine%20Arts%20Antwerp.tiff,1439-01-01T00:00:00Z,1390-01-01T00:00:00Z,1441-07-18T00:00:00Z,http://www.wikidata.org/entity/Q443153,primitivi fiamminghi
http://www.wikidata.org/entity/Q743787,Pala Chigi,http://www.wikidata.org/entity/Q5827,Perugino,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20cat72.jpg,1506-01-01T00:00:00Z,1448-01-01T00:00:00Z,1523-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1404472,rinascimento italiano
http://www.wikidata.org/entity/Q780986,The Night Café in Arles,http://www.wikidata.org/entity/Q37693,Paul Gauguin,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Gauguin%20072.jpg,1888-01-01T00:00:00Z,1848-06-07T00:00:00Z,1903-05-08T00:00:00Z,http://www.wikidata.org/entity/Q166713,post-impressionismo
http://www.wikidata.org/entity/Q769461,Ritratto di Lunia Czechowska con ventaglio,http://www.wikidata.org/entity/Q120993,Amedeo Modigliani,http://commons.wikimedia.org/wiki/Special:FilePath/Amedeo%20Modigliani%20028.jpg,1919-01-01T00:00:00Z,1884-07-12T00:00:00Z,1920-01-24T00:00:00Z,http://www.wikidata.org/entity/Q173782,art déco
http://www.wikidata.org/entity/Q798814,Pala Montini,http://www.wikidata.org/entity/Q8453,Cima da Conegliano,http://commons.wikimedia.org/wiki/Special:FilePath/Cima%20da%20conegliano%2C%20madonna%20in%20trono%20con%20santi%2C%20parma.jpg,1507-01-01T00:00:00Z,1459-01-01T00:00:00Z,1517-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q740212,Geremia lamenta la distruzione di Gerusalemme,http://www.wikidata.org/entity/Q5598,Rembrandt,http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20Harmensz.%20van%20Rijn%20-%20Jeremia%20treurend%20over%20de%20verwoesting%20van%20Jeruzalem%20-%20Google%20Art%20Project.jpg,1630-01-01T00:00:00Z,1606-07-15T00:00:00Z,1669-10-04T00:00:00Z,http://www.wikidata.org/entity/Q2352880,pittura del Secolo d'oro olandese
http://www.wikidata.org/entity/Q733017,San Giorgio e la principessa,http://www.wikidata.org/entity/Q311082,Pisanello,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20George%20and%20the%20princess%20by%20Pisanello%20-%20Pellegrini%20Chapel%20-%20Sant%27Anastasia%20-%20Verona%202016%20and%20corrections%20%28perspective%2C%20lights%2C%20definition%20by%20Paolo%20Villa%202019%29.jpg,1435-01-01T00:00:00Z,1395-01-01T00:00:00Z,1455-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q732011,Primavera,http://www.wikidata.org/entity/Q240526,Lawrence Alma-Tadema,http://commons.wikimedia.org/wiki/Special:FilePath/Alma%20Tadema%20Spring.jpg,1894-01-01T00:00:00Z,1836-01-08T00:00:00Z,1912-06-25T00:00:00Z,http://www.wikidata.org/entity/Q189458,art pompier
http://www.wikidata.org/entity/Q834119,Oinochoe by the Shuvalov Painter,http://www.wikidata.org/entity/Q968196,Pittore di Shuvalov,http://commons.wikimedia.org/wiki/Special:FilePath/Shuvalov%20Painter%20erotic%20scene%20Antikensammlung%20Berlin%20F2414%20full.jpg,-0430-01-01T00:00:00Z,-0500-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q860951,Ritratto di pittore Lovis Corinth,http://www.wikidata.org/entity/Q158062,Max Liebermann,http://commons.wikimedia.org/wiki/Special:FilePath/Max%20Liebermann%20Bildnis%20des%20Malers%20Lovis%20Corinth%201899.jpg,1899-01-01T00:00:00Z,1847-07-20T00:00:00Z,1935-02-08T00:00:00Z,http://www.wikidata.org/entity/Q40415,impressionismo
http://www.wikidata.org/entity/Q734834,Polittico dell'Agnello Mistico,http://www.wikidata.org/entity/Q364350,Hubert van Eyck,http://commons.wikimedia.org/wiki/Special:FilePath/Lamgods%20open.jpg,1432-01-01T00:00:00Z,1366-01-01T00:00:00Z,1426-09-18T00:00:00Z,http://www.wikidata.org/entity/Q443153,primitivi fiamminghi
http://www.wikidata.org/entity/Q747304,Tu Marcellus eris,http://www.wikidata.org/entity/Q23380,Jean-Auguste-Dominique Ingres,http://commons.wikimedia.org/wiki/Special:FilePath/Ingres%20Tu%20Marcellus%20eris%201.jpg,1812-01-01T00:00:00Z,1780-08-29T00:00:00Z,1867-01-14T00:00:00Z,,
http://www.wikidata.org/entity/Q761681,Midwinter's Sacrifice,http://www.wikidata.org/entity/Q187310,Carl Larsson,http://commons.wikimedia.org/wiki/Special:FilePath/Midvinterblot%20%28Carl%20Larsson%29%20-%20Nationalmuseum%20-%20edited.jpg,1915-01-01T00:00:00Z,1853-05-28T00:00:00Z,1919-01-22T00:00:00Z,,
http://www.wikidata.org/entity/Q860916,Portrait of Lady Clan Henderson,http://www.wikidata.org/entity/Q123098,Angelika Kauffmann,http://commons.wikimedia.org/wiki/Special:FilePath/Angelika%20Kauffmann%20Anne%20Loudoun%20Lady%20Henderseon%20of%20Fordell%201771.jpg,1771-01-01T00:00:00Z,1741-10-30T00:00:00Z,1807-11-05T00:00:00Z,http://www.wikidata.org/entity/Q14378,neoclassicismo
http://www.wikidata.org/entity/Q776175,Mietitura,http://www.wikidata.org/entity/Q43270,Pieter Bruegel il Vecchio,http://commons.wikimedia.org/wiki/Special:FilePath/Pieter%20Bruegel%20the%20Elder-%20The%20Harvesters%20-%20Google%20Art%20Project.jpg,1565-01-01T00:00:00Z,1525-01-01T00:00:00Z,1569-09-19T00:00:00Z,http://www.wikidata.org/entity/Q610877,Rinascimento nordico
http://www.wikidata.org/entity/Q822541,The Order of Release,http://www.wikidata.org/entity/Q159606,John Everett Millais,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Everett%20Millais%20-%20The%20Order%20of%20Release%201746%20-%20Google%20Art%20Project.jpg,1852-01-01T00:00:00Z,1829-06-08T00:00:00Z,1896-08-13T00:00:00Z,http://www.wikidata.org/entity/Q184814,preraffaelliti
http://www.wikidata.org/entity/Q860936,Portrait of Winckelmann,http://www.wikidata.org/entity/Q123098,Angelika Kauffmann,http://commons.wikimedia.org/wiki/Special:FilePath/Johann%20Joachim%20Winckelmann%20%28Angelika%20Kaufmann%29.jpg,1764-01-01T00:00:00Z,1741-10-30T00:00:00Z,1807-11-05T00:00:00Z,,
http://www.wikidata.org/entity/Q860919,Portrait of David Garrick,http://www.wikidata.org/entity/Q123098,Angelika Kauffmann,http://commons.wikimedia.org/wiki/Special:FilePath/Kauffman-Garrick.jpg,1764-01-01T00:00:00Z,1741-10-30T00:00:00Z,1807-11-05T00:00:00Z,http://www.wikidata.org/entity/Q14378,neoclassicismo
http://www.wikidata.org/entity/Q764831,The Feast of Saint Nicholas,http://www.wikidata.org/entity/Q205863,Jan Steen,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Havicksz.%20Steen%20%E2%80%93%20Het%20Sint-Nicolaasfeest%20%E2%80%93%20Google%20Art%20Project.jpg,1665-01-01T00:00:00Z,1626-01-01T00:00:00Z,1679-02-03T00:00:00Z,http://www.wikidata.org/entity/Q2352880,pittura del Secolo d'oro olandese
http://www.wikidata.org/entity/Q766212,The Swimming Hole,http://www.wikidata.org/entity/Q214905,Thomas Eakins,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Eakins%20-%20Swimming%20%281895%29.jpg,1885-01-01T00:00:00Z,1844-07-25T00:00:00Z,1916-06-25T00:00:00Z,http://www.wikidata.org/entity/Q2642826,realismo
http://www.wikidata.org/entity/Q798034,Bacco,http://www.wikidata.org/entity/Q469379,Francesco Melzi,http://commons.wikimedia.org/wiki/Special:FilePath/Bacchus%20after%20restoration.jpg,1510-01-01T00:00:00Z,1492-01-01T00:00:00Z,1570-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1474884,Alto Rinascimento
http://www.wikidata.org/entity/Q754135,Studio Scene,http://www.wikidata.org/entity/Q63531,Johann Peter Hasenclever,http://commons.wikimedia.org/wiki/Special:FilePath/Johann%20Peter%20Hasenclever%2C%20Atelierszene%201836.jpg,1836-01-01T00:00:00Z,1810-05-18T00:00:00Z,1853-12-16T00:00:00Z,,
http://www.wikidata.org/entity/Q797902,La Scapigliata,http://www.wikidata.org/entity/Q762,Leonardo da Vinci,http://commons.wikimedia.org/wiki/Special:FilePath/Lascapigliata.jpg,1500-01-01T00:00:00Z,1452-04-24T00:00:00Z,1519-05-12T00:00:00Z,http://www.wikidata.org/entity/Q1474884,Alto Rinascimento
http://www.wikidata.org/entity/Q743491,The Slave Market,http://www.wikidata.org/entity/Q726564,Gustave Boulanger,http://commons.wikimedia.org/wiki/Special:FilePath/Boulanger%20Gustave%20Clarence%20Rudolphe%20The%20Slave%20Market.jpg,1882-01-01T00:00:00Z,1824-04-05T00:00:00Z,1888-09-23T00:00:00Z,http://www.wikidata.org/entity/Q189458,art pompier
http://www.wikidata.org/entity/Q737062,Olympia,http://www.wikidata.org/entity/Q40599,Édouard Manet,http://commons.wikimedia.org/wiki/Special:FilePath/Edouard%20Manet%20-%20Olympia%20-%20Google%20Art%20Project.jpg,1863-01-01T00:00:00Z,1832-01-23T00:00:00Z,1883-04-30T00:00:00Z,http://www.wikidata.org/entity/Q40415,impressionismo
http://www.wikidata.org/entity/Q746716,Narciso,http://www.wikidata.org/entity/Q42207,Caravaggio,http://commons.wikimedia.org/wiki/Special:FilePath/Michelangelo%20Caravaggio%20065.jpg,1600-01-01T00:00:00Z,1571-09-29T00:00:00Z,1610-01-01T00:00:00Z,http://www.wikidata.org/entity/Q14562306,bassorilievo
http://www.wikidata.org/entity/Q797932,Babylonian Captivity,http://www.wikidata.org/entity/Q33477,Eugène Delacroix,http://commons.wikimedia.org/wiki/Special:FilePath/Palais%20Bourbon%2C%20Malerei%20in%20der%20Kuppel%20der%20Theologie%2C%20Szene-%20Babylonische%20Gefangenschaft%20%28Eug%C3%A8ne%20Delacroix%29.jpg,1842-01-01T00:00:00Z,1798-04-26T00:00:00Z,1863-08-13T00:00:00Z,http://www.wikidata.org/entity/Q37068,romanticismo
http://www.wikidata.org/entity/Q747914,Ritratto di Juan Calabazas,http://www.wikidata.org/entity/Q297,Diego Velázquez,http://commons.wikimedia.org/wiki/Special:FilePath/Vel%C3%A1zquez%20-%20El%20Buf%C3%B3n%20Calabacillas%20%28Museo%20del%20Prado%2C%201636-37%29.jpg,1635-01-01T00:00:00Z,1599-06-06T00:00:00Z,1660-08-06T00:00:00Z,,
http://www.wikidata.org/entity/Q759488,Laying out the March Dead,http://www.wikidata.org/entity/Q164961,Adolph von Menzel,http://commons.wikimedia.org/wiki/Special:FilePath/Aufbahrung%20der%20M%C3%A4rzgefallenen%20%281848%29%20Adolf%20Friedrich%20Erdmann%20von%20Menzel%20%28Hamburger%20Kunsthalle%29.jpg,1848-01-01T00:00:00Z,1815-12-08T00:00:00Z,1905-02-09T00:00:00Z,,
http://www.wikidata.org/entity/Q822535,Isabella,http://www.wikidata.org/entity/Q159606,John Everett Millais,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Everett%20Millais%20-%20Isabella.jpg,1849-01-01T00:00:00Z,1829-06-08T00:00:00Z,1896-08-13T00:00:00Z,http://www.wikidata.org/entity/Q184814,preraffaelliti
http://www.wikidata.org/entity/Q326887,The Black Brunswicker,http://www.wikidata.org/entity/Q159606,John Everett Millais,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Everett%20Millais%20The%20Black%20Brunswicker.jpg,1860-01-01T00:00:00Z,1829-06-08T00:00:00Z,1896-08-13T00:00:00Z,http://www.wikidata.org/entity/Q184814,preraffaelliti
http://www.wikidata.org/entity/Q320328,Madonna del Roseto,http://www.wikidata.org/entity/Q290812,Stephan Lochner,http://commons.wikimedia.org/wiki/Special:FilePath/Stefan%20Lochner%20Madonna%20im%20Rosenhag.jpg,1440-01-01T00:00:00Z,1410-01-01T00:00:00Z,1451-01-01T00:00:00Z,http://www.wikidata.org/entity/Q610877,Rinascimento nordico
http://www.wikidata.org/entity/Q283665,Scelta di Ercole,http://www.wikidata.org/entity/Q7824,Annibale Carracci,http://commons.wikimedia.org/wiki/Special:FilePath/CarracciHercules.jpg,1596-01-01T00:00:00Z,1560-11-13T00:00:00Z,1609-07-15T00:00:00Z,,
http://www.wikidata.org/entity/Q334138,L'origine du monde,http://www.wikidata.org/entity/Q34618,Gustave Courbet,http://commons.wikimedia.org/wiki/Special:FilePath/Origin-of-the-World.jpg,1866-01-01T00:00:00Z,1819-06-10T00:00:00Z,1877-12-31T00:00:00Z,http://www.wikidata.org/entity/Q2642826,realismo
http://www.wikidata.org/entity/Q247282,Fucina di Vulcano,http://www.wikidata.org/entity/Q297,Diego Velázquez,http://commons.wikimedia.org/wiki/Special:FilePath/Vel%C3%A1zquez%20-%20La%20Fragua%20de%20Vulcano%20%28Museo%20del%20Prado%2C%201630%29.jpg,1630-01-01T00:00:00Z,1599-06-06T00:00:00Z,1660-08-06T00:00:00Z,,
http://www.wikidata.org/entity/Q325981,La riunione di famiglia,http://www.wikidata.org/entity/Q207298,Jean-Frédéric Bazille,http://commons.wikimedia.org/wiki/Special:FilePath/R%C3%A9union%20de%20famille%20-%20Fr%C3%A9d%C3%A9ric%20Bazille%20-%20mus%C3%A9e%20d%27Orsay%20RF%202749.jpg,1867-01-01T00:00:00Z,1841-12-06T00:00:00Z,1870-11-28T00:00:00Z,,
http://www.wikidata.org/entity/Q428274,"Ritratto di Fedra Inghirami, detto Fedra",http://www.wikidata.org/entity/Q5597,Raffaello Sanzio,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Tommaso%20Inghirami%20%28by%20Raphael%29%20-%20type%202.jpg,1510-01-01T00:00:00Z,1483-04-15T00:00:00Z,1520-04-16T00:00:00Z,http://www.wikidata.org/entity/Q1474884,Alto Rinascimento
http://www.wikidata.org/entity/Q323079,Trittico di Dresda,http://www.wikidata.org/entity/Q102272,Jan van Eyck,http://commons.wikimedia.org/wiki/Special:FilePath/GER%20%E2%80%94%20Sachsen%20%E2%80%94%20Dresden%20%E2%80%94%20Theaterplatz%201%20%28SGD%20%C2%B7%20GGAM%29%20Mattes%202022-03-24%20Batch%20%2863%29.jpg,1437-01-01T00:00:00Z,1390-01-01T00:00:00Z,1441-07-18T00:00:00Z,http://www.wikidata.org/entity/Q443153,primitivi fiamminghi
http://www.wikidata.org/entity/Q334360,Abbazia nel querceto,http://www.wikidata.org/entity/Q104884,Caspar David Friedrich,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar%20David%20Friedrich%20-%20Abtei%20im%20Eichwald%20-%20Google%20Art%20Project.jpg,1809-01-01T00:00:00Z,1774-09-05T00:00:00Z,1840-05-07T00:00:00Z,,
http://www.wikidata.org/entity/Q334604,Il cuore delle Ande,http://www.wikidata.org/entity/Q366212,Frederic Edwin Church,http://commons.wikimedia.org/wiki/Special:FilePath/Church%20Heart%20of%20the%20Andes.jpg,1859-01-01T00:00:00Z,1826-05-04T00:00:00Z,1900-04-07T00:00:00Z,,
http://www.wikidata.org/entity/Q327780,Madonna Colonna,http://www.wikidata.org/entity/Q5597,Raffaello Sanzio,http://commons.wikimedia.org/wiki/Special:FilePath/Madonna%20Colonna%20by%20Rafael%20-%20Gem%C3%A4ldegalerie%20-%20Berlin%20-%20Germany%202017.jpg,1500-01-01T00:00:00Z,1483-04-06T00:00:00Z,1520-04-16T00:00:00Z,http://www.wikidata.org/entity/Q1474884,Alto Rinascimento
http://www.wikidata.org/entity/Q354396,Ritratto di Adele Bloch-Bauer I,http://www.wikidata.org/entity/Q34661,Gustav Klimt,http://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20Klimt%2C%201907%2C%20Adele%20Bloch-Bauer%20I%2C%20Neue%20Galerie%20New%20York.jpg,1907-01-01T00:00:00Z,1862-07-14T00:00:00Z,1918-02-06T00:00:00Z,http://www.wikidata.org/entity/Q164800,simbolismo
http://www.wikidata.org/entity/Q232087,Two men contemplating the Moon,http://www.wikidata.org/entity/Q104884,Caspar David Friedrich,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar%20David%20Friedrich%20-%20Two%20Men%20Contemplating%20the%20Moon%20-%20Google%20Art%20Project.jpg,1810-01-01T00:00:00Z,1774-09-05T00:00:00Z,1840-05-07T00:00:00Z,,
